text_segment_id;company_name;company_url;source_url;is_pdf;labels;text_segment
152;Autoneum;https://www.autoneum.com;https://www.autoneum.com/2024/03/01/autoneum-sets-course-for-sustainable-and-profitable-growth-with-new-business-unit-commercial-vehicles/;False;8;Autoneum states it established a new Business Unit Commercial Vehicles to expand its existing truck business and increase revenue and profitability in this vehicle segment. The company says the Business Unit is responsible for global commercial-vehicles business development. Autoneum states the new Business Unit focuses primarily on components for medium and heavy trucks as well as agricultural commercial vehicles. Following the acquisition of Borgers Automotive, Autoneum says it significantly expanded its product and technology portfolio for these vehicle segments. Autoneum adds that, as with its light-vehicle portfolio, its multifunctional systems and components for commercial vehicles are suitable for all drive types, including expected growth in electric models driven by regulation.
153;Autoneum ;https://www.autoneum.com;https://www.autoneum.com/pure/;False;4;Autoneum states Autoneum Pure components are made partially or entirely of recycled materials, which the company says have a significantly better carbon footprint than virgin content. The company describes an approach where industrial textile waste and production leftovers are baled and sold to various industries for reuse, and Autoneum purchases fibers from textile waste and converts them into felt mats. Autoneum also states it uses fibers and filaments containing recycled PET waste to produce fiber mats. Autoneum adds that cut-offs generated during manufacturing can be reclaimed, processed and reused again in production.
154;BRUSA HyPower AG;https://www.brusahypower.com;https://www.brusahypower.com/portfolio/obc7xx/;False;2,6;After successfully bringing the first series-produced 22 kW on-board charger into the market, BRUSA offers OBC7 as the next generation of an all-in-one charging solution, available in 11 kW and 22 kW versions. The galvanically isolated device targets increased environmental capabilities and operation lifetime across cars and light-, medium- or heavy-duty trucks. The integrated PLC controller supports DC charging control using CCS1 or CCS2 inlets, and vehicle DC contactors can be driven directly. The device includes DC link pre-charge (from 0 V to HV-battery voltage), inlet management, and functional safety and cybersecurity functions according to ISO-26262 and ISO-21434.
155;BRUSA HyPower AG;https://www.brusahypower.com;https://www.brusahypower.com/portfolio/nlg664/;False;2;With the NLG6 series, BRUSA positions NLG664 as the world’s first series-produced 22 kW charger in the vehicle. The device is specified with an input voltage range three-phase of 360–440 V, maximum three-phase input current (per phase) of 32 A, three-phase charging voltage of 310–430 V, maximum charging current of 60 A, three-phase efficiency of 94%, and weight of 12.0 kg. Galvanic isolation is described as providing electrical safety, while power factor control and correction (PFC) supports reliable operation. The charger can run on single-phase and three-phase sockets, and parallel connection of NLG6 devices enables higher charging capacity for applications such as heavy commercial vehicles.
156;BRUSA HyPower AG;https://www.brusahypower.com;https://www.brusahypower.com/portfolio/bsc7xx/;False;2,6;BSC7xx is described as an HV to LV DC/DC converter for 400 V and 800 V HV-batteries with an HV voltage range of 190–480 V or 350–890 V, LV nominal voltage of 14.0 V or 28.0 V, nominal power (buck) of 3–4 kW, and weighted efficiency >92%. The device lists IP protection IP6K9K and IP6K7, CAN 2.0 communication, water cooling, and weight from 3 to 4 kg. BRUSA describes bidirectionality enabling functions such as DC link pre-charge and HV-battery emergency charging via jump start cable, as well as active discharge. Functional safety and cybersecurity functions are stated as according to ISO-26262 and ISO-21434.
157;BRUSA HyPower AG;https://www.brusahypower.com;https://www.brusahypower.com/portfolio/bsc624/;False;2;"The BSC624-12 V is presented as a bidirectional DC/DC converter with galvanic isolation between the high-voltage and low-voltage circuit, particularly suitable for electric, hybrid and fuel cell vehicles. In buck mode, the 12 V on-board network is supplied with a current of up to 250 A from the high-voltage side. Bidirectional operation is described as enabling additional functions; for example, in fuel cell applications the HV side of the fuel cell circuit can be started up from the 12 V on-board network in boost mode. In step-up operation, the converter is described as enabling emergency charging of the traction battery using a jump start cable."
158;BRUSA HyPower AG;https://www.brusahypower.com;https://www.brusahypower.com/portfolio/dc-wallbox-charger/;False;5,6;The WBC is described as a high-performance DC wallbox charger with V2X capability built on BRUSA on-board charger “OBC7” technology. It supports charging up to 30 kW with efficiency >96.5% and specifies THDi at full power <4%. The technical specification lists single-phase input voltage range 85–288 V_RMS, three-phase input voltage range 175–500 V_RMS, maximum input current per phase up to 32/80 A, and communication interface OCPP. Remote connectivity is specified as Wi-Fi (2.40 and 5 GHz), 4G, and Ethernet, and user identification as RFID. The text describes enabling energy flow from vehicle to home or other loads and integration with home energy systems, solar arrays, and grid services.
159;BRUSA HyPower AG;https://www.brusahypower.com;https://www.brusahypower.com/portfolio/bacdc1-g/;False;5;The BACDC1-G is described as a high-performance, galvanically isolated bidirectional AC/DC conversion system designed for integration into advanced energy systems, enabling energy flow between the AC grid and DC infrastructures. The text lists applications such as fuel cell generators, DC fast charging stations, and electrolyzers, and also mentions battery energy storage systems, DC microgrids, and laboratory environments requiring flexible Power Hardware-in-the-Loop (PHIL) configurations. The system is described as modular with scalable power output, with a wide and scalable voltage range up to 2400 V. Features include customizable power scaled from 22 kW to 720 kW, isolation choice, and peak performance figures of 97% efficiency, ?3% current error, and THDi ?2.5%.
160;BRUSA Technology AG;https://www.brusatechnology.com;https://www.brusatechnology.com/portfolio/inverter-dmc534-400-v/;False;2;The DMC534 is presented for robust operation in heavy-duty applications including commercial electric vehicles, buses, and industrial machinery. Technical specifications list HV input voltage range for full current output of 250–450 V, continuous current (RMS) 300 A, max. current (RMS) 450 A, typical efficiency 97%, IP protection class IP67, and weight (dry) 12.5 kg, with ambient temperature range -40 to +85 °C and coolant temperature range at inlet -20 to +60 °C. Features include resonant SoftSwing® topology for minimal switching losses and superior EMC properties, a patented Liquid Pin© cooling system, parameterization for third-party motors, and passive interlock.
161;BRUSA Technology AG;https://www.brusatechnology.com;https://www.brusatechnology.com/portfolio/hsm1-10-18-13-w7/;False;2;For the e-Motor HSM1-10.18.13 at 400 V, the technical specifications (with inverter DMC544 at 400 VDC) list nominal speed 6’700 rpm, continuous torque 163 Nm, max. torque 302 Nm, continuous power (acc. S1) 96 kW at 25 °C, continuous power (acc. ECE R85) 103 kW at 25 °C, max. power 214 kW, and max. speed 13’000 rpm, with typical efficiency 96%, IP protection class IP67, and weight (dry) 49.7 kg. The text describes high continuous and peak performance for commercial, high-performance or off-highway vehicles and nearly constant power from nominal to maximum speed. Features include high power density, minimal torque ripple and drag losses, and “intrinsically safe” behavior (induced voltage at max speed and passive inverter < 500 VDC).
162;BRUSA HyPower AG;https://www.brusahypower.com;https://www.brusahypower.com/applications/?lang=de;False;7,2;The Mercedes-Benz Citaro FuelCELL-Hybrid is described as a bus with a fuel cell hybrid drive and a serial hybrid architecture. The vehicle is described as driven by two electric wheel hub motors on the rear axle, each with a maximum output of 80 kW. The fuel cell is described as the core element, consisting of two modules of 396 individual cells each with a total output of 120 kW. The text states that the DC/DC converter BDC546 from BRUSA is used in all Mercedes-Benz Citaro FuelCELL Hybrids. The application is described as being used in research and funding projects to test the everyday suitability of the fuel cell drive in local public transport.
163;BRUSA Technology AG;https://www.brusatechnology.com;https://www.brusatechnology.com/home/;False;2,5;BRUSA describes its mission as sharing cross-industry expertise and an understanding of holistic systems and products through goal-oriented and tailored solutions for customers. From conception to production and after-sales, the company describes providing solutions consisting of engineering services, products, or a complete system for electrification projects. For e-powertrain kits, BRUSA states it can supply complete e-powertrain kits or parts to complete an existing setup “on land, water and air.” The site also describes “dynamic grid solutions” aimed at grid stability, mentioning ultra fast load balancing and filtering of harmonics enabled by know-how in ultra fast power electronics.
164;Rheinmetall;https://www.rheinmetall.com;https://www.rheinmetall.com/en/products/e-mobility/e-power-solutions/high-voltage-safety-devices;False;1;The Rheinmetall DC HV contactor ensures the safe and reliable operation of BEV, PHEV and FCEV vehicles by disconnecting the battery or the DC fast charging plug when not in use or in case of emergency, and it is capable of carrying and breaking high currents bidirectionally. Highlights include best-in-class weight and cost (<300 g), a non-pressurized arc chamber, a sealed design for dust and water protection (IP6K9K), and durability (>300,000 cycles). Technical data list 450–1500 VDC operating voltage, <750 A continuous current, <80 µ? contact resistance, and <10 ms break time under load.
165;Rheinmetall;https://www.rheinmetall.com;https://www.rheinmetall.com/en/products/e-mobility/e-power-solutions/high-voltage-safety-devices;False;1;The Rheinmetall Pyrofuse is described as playing a key role in safety in BEV, PHEV and FCEV vehicles by rapidly disconnecting the battery or the DC fast charging plug in critical situations (e.g., vehicle crash or short circuits). Highlights include rapid galvanic separation by a pyrotechnic actuator (<1 ms), gas-tight design (no outburst of conductive and hot gases), high shock resistance (>60 g), and compact, low weight design. Technical data list 450–1500 VDC rated voltage, <750 A rated current, ?40 °C to 85 °C temperature range, <26 µ? resistance, and >50 M? insulation resistance (HV-HV) at 4500 V DC.
166;Rheinmetall;https://www.rheinmetall.com;https://www.rheinmetall.com/en/products/thermal-management/thermal-management/pumps/coolant-pumps;False;3;"Rheinmetall states that its coolant pump portfolio covers low- and high-voltage networks and media ranging from traditional water-glycol mixtures to advanced dielectric fluid. For small electrical coolant pumps, highlights include scalable hydraulic performance, extensive diagnostic functions and an extended lifetime over 40,000 hours, plus a 1- or 3-phase BLDC motor with low noise emission and a modular interface-/mounting concept. The technical data table for 12 V pumps lists flows of 8–20 l/min, pressures of 0.2–0.65 bar, PWM/LIN communication, and ethylene glycol/water 50:50 as medium; operating ranges include ?40 °C up to +80 °C to +125 °C (by type)."
167;Rheinmetall;https://www.rheinmetall.com;https://www.rheinmetall.com/Rheinmetall%20Group/brochure-download/Power-Systems/F0003e0524-10-24-PS-High-Voltage-Coolant-Pump.pdf;True;3;Rheinmetall’s electric coolant pump (CWA 2000) is described as crafted to meet high flow requirements with a robust design ensuring a long lifetime, and as standing up well to fuel cell coolants and deionized water. The brochure states that no dynamic seals are used (no aging, high lifetime) and that there is no external leakage to ambient and electronics, supporting safety for the voltage network, e-motor and inverter. It also lists “materials ready for non-conductive fluids,” active or passive HVIL, isolation and dielectric strength to ISO 6469-3, and an integrated inverter for an extremely low EMC level. Stated data include 850 V operating voltage, ?40 °C to +90 °C coolant temperature, 250 lpm flow, 2.5 bar pressure, 2.5 A current consumption, and IP6K9K ingress protection.
168;Rheinmetall;https://www.rheinmetall.com;https://www.rheinmetall.com/en/media/news-watch/news/2024/05/2024-05-03-new-orders-for-innovative-heat-pump-solution;False;3;Rheinmetall states that its system solution is designed for 400- and 800-volt applications and delivers up to 8 kW nominal cooling capacity and up to 11 kW heating power. In the same text, the heat pump is described as ensuring optimized temperature control of a 72.5 kWh lithium iron phosphate (LFP) battery, with system voltage designed for up to 450 V (HV2) and increaseable to 850 V (HV3) if required. As an active element in thermal management, the system is described as ensuring precise conditioning of the battery and electric engine and also providing air conditioning for the interior, using a connected coolant circuit and “precise and intelligent heat regulation system using water glycol.”
169;Rheinmetall;https://www.rheinmetall.com;https://www.rheinmetall.com/en/products/e-mobility/charging-infrastructure/curb-stone-chargers;False;5,6;"The Rheinmetall Curb Charger is described as offering up to 22 kW charging power and as integrating a 4G modem and Ethernet, with data exchange to backend systems via the certified OCPP 1.6 communication standard and support for over-the-air software updates. The page describes a modular housing design where, via “CurbSwap,” the installed electrical module can be removed from the curb and replaced with a spare module, with a quick connector re-establishing the low-voltage network connection. For all-season operation, the page describes an engineered cooling system with integrated temperature monitoring and a built-in heating system for sub-zero temperatures. It also states encapsulated electronics (IP68) and a sealed socket with water drains; if water accumulates, a water level sensor interrupts charging before the residual current device (RCD) is triggered."
170;Rheinmetall;https://www.rheinmetall.com;https://www.rheinmetall.com/en/products/lightweight-material/lightweight-material/competency-portfolio-bearings/metallic-bearings;False ;4;Rheinmetall states that its metallic products are designed and manufactured according to customer-specific requirements, combining performance-optimised materials, high-precision manufacturing and engineering expertise. The page highlights very high flexibility in geometrical design and notes that bores and grooves for hydrodynamic bearings are possible. Listed dimensions include wall thickness 1.5–10 mm, diameter 30–500 mm, and width 10–650 mm, with examples such as half shells and thrust washers. It also lists metallic alloys and composites, mono- and bimetallic solutions, and lead-free materials. Possible coating technologies include PVD (sputter), electroplating, polymer coating, and thermal spraying, with listed layer thickness ranges (e.g., 20 nm–20 µm for PVD and 0.1–2 mm for thermal spraying) and example materials such as CuSnZn, SnCu, Ni, PAI-based polymers with bulking agents, and Cu-based materials.
171;Rheinmetall;https://www.rheinmetall.com;https://www.rheinmetall.com/en/products/air-management/air-management/exhaust-gas-recirculation;False;7;"Rheinmetall lists an exhaust gas recirculation solution characterized as “mono flap,” “high pressure,” and “hot side,” stating that integrated electronics ensure high position accuracy of the flap and that software functionality enhances durability (e.g., soft landing). The actuator is described as optionally glycol cooled, with integrated automatic voltage detection (12/24 V), a brushless DC motor, and a CAN interface with OBD functionality. Technical data on the page include bore diameter 50 mm; maximum EGR flow 500 kg/h (p=350 kPa @ ?p = 3 kPa @ t=700°C); maximum EGR temperature 720 °C; actuation response time <180 ms; internal leakage <12 kg/h (?p = 60 kPa); external leakage <1 l/min (?p = 60 kPa); and durability “20,000 hours or 1,250,000.”"
172;Rheinmetall;https://www.rheinmetall.com;https://www.rheinmetall.com/en/products/air-defence/air-defence-systems/networked-air-defence-skynex;False;8;The Oerlikon Skynex® air defence system is described as Rheinmetall’s solution for short-range air defence with an open and modular architecture. The page states that the Oerlikon Skymaster® battle management system is the control node and centrepiece of the system, and that various sensors and effectors can be linked in a modular way to fit mission requirements. It further describes that one or several medium range radars (e.g., Oerlikon X-TAR3D® Tactical Acquisition Radar) provide the air picture consolidated in the control node, from which air targets are assigned to autonomous effectors via the Skymaster network. The page also states that, besides the Oerlikon Revolver Gun® Mk3, effectors such as the Oerlikon Twin Gun® GDF009 TREO, surface-to-air missiles, active and passive electronic warfare means and future high-energy lasers can be integrated to provide layered protection against a wide spectrum of air threats.
173;Infineon Technologies ;https://www.infineon.com;https://www.infineon.com/part/FS820R08A6P2LB;False;2;Infineon lists FS820R08A6P2LB as a 750 V, 820 A “sixpack” automotive-qualified IGBT module in the HybridPACK™ Drive housing. The device is specified with IGBT EDT2 technology and a pin-fin baseplate cooling concept, and includes long AC power terminals intended to support phase current sensor implementations. Product parameters shown include typical VCE(sat) of 1.1 V at 25 °C and typical diode VF of 1.45 V at 25 °C. The page also highlights low switching losses, low QG and Cres, and junction operation up to 150 °C (175 °C short-time).
174;Infineon Technologies ;https://www.infineon.com;https://www.infineon.com/product-information/power/mosfet/silicon-carbide/1200v;False;2,5;Infineon describes its 1200 V CoolSiC™ MOSFET portfolio (discretes and modules) as covering variants with on-resistance from 7 m? down to 1.44 m?. The page states these devices were developed for applications including photovoltaic, energy storage, EV-charging, UPS, and industrial drives, with the goal of enabling more compact and cost-optimized power designs. Listed key characteristics include low switching and conduction losses, a wide gate-source voltage range, maximum Tvjop of 175 °C, and a threshold voltage specification of Vth > 4 V. The same page also links automotive uses such as on-board charging and HV power supply loads (e.g., heater/compressor).
175;Infineon Technologies ;https://www.infineon.com;https://www.infineon.com/application/automotive-onboard-charging-obc;False;                   1,2,5;"Infineon states that NACS and CCS are not mutually compatible and that supporting both requires extra system effort. The page explains that vehicles typically detect whether the connected charger provides DC or AC; with DC input, a switch routes power directly to the main battery, while with AC input the switch routes power to the on-board battery charger. Infineon notes it supplies semiconductor solutions for these routing switches. The same page describes the OBC function as recharging the high-voltage main battery from AC grids while the car is parked, and links longer BEV/PHEV driving ranges to increased battery capacity and improved efficiency of electric components."
176;Infineon Technologies ;https://www.infineon.com;https://www.infineon.com/part/tle9012dqu;False;1;Infineon presents TLE9012DQU as a battery monitoring and balancing IC intended for Li-ion battery packs, including electrified vehicles (MHEV, HEV, PHEV, BEV). The description highlights measurement of cell voltages and temperatures, cell balancing, isolated communication, and extensive diagnostics aimed at safe operation. Listed features include monitoring of up to 12 cells, hot-plugging support, a 16-bit delta-sigma ADC per cell for high-accuracy SoC-related measurement, sensor digital compensation, and a secondary ADC for end-to-end safety filtering. The device also lists temperature inputs for external NTCs plus internal temperature sensors, a 200 mA balance switch, a 2 Mbit/s communication interface, and four GPIO pins for external EEPROM.
177;Infineon Technologies ;https://www.infineon.com;https://www.infineon.com/product-information/power/mosfet/automotive-mosfet/600v-800v-n-channel;False;1,2;Infineon positions its CoolMOS™ 600–800 V N-channel superjunction automotive MOSFETs for multiple high-voltage EV sub-systems. The page explicitly lists on-board chargers, HV-LV DC-DC converters, auxiliary power supplies, insulation monitoring, HV eFuse, and HV eDisconnect among the addressed use cases. It further states that these devices follow a “zero-defect” philosophy and exceed AEC-Q101 automotive quality requirements, while aiming to balance performance with attractive cost points and high delivery reliability for automotive programs.
178;Infineon Technologies ;https://www.infineon.com;https://www.infineon.com/products/sensor/radar-sensors/radar-sensors-for-automotive/77-79ghz-radar;False;6;Infineon describes RASIC™ 77/79 GHz front-end radar sensor ICs as part of the XENSIV™ sensor family, targeting driver assistance functions such as adaptive cruise control and collision warning. The page states these radar front-end solutions can detect and recognize objects at distances up to 250 meters, supporting the sensing capabilities associated with advanced ADAS performance targets (the page references Euro NCAP five-star requirements). Infineon also notes that its 77/79 GHz SiGe RASIC™ chips are positioned as leading devices in the MMIC segment for automotive radar front ends.
179;Infineon Technologies ;https://www.infineon.com;https://www.infineon.com/products/ethernet/automotive-switch/88q5152;False;6;Infineon describes BRIGHTLANE™ 88Q5152 as a third-generation secure automotive Ethernet switch: a 9-port device with integrated 1000BASE-T1, 100BASE-T1, and 10BASE-T1S PHYs compliant with relevant IEEE 802.3 standards. The page lists 6 integrated PHYs and details additional interfaces such as multi-speed 10Gb SerDes, a multi-speed 2.5Gb SerDes, RGMII/MII/RMII, and PCIe Gen3 x1. It also specifies a dual-core ARM® R52 CPU operating in lockstep for TSN support (including PTP) and highlights security functions including 802.1AE MACsec, a DoS engine, TCAM-based deep packet inspection, trusted boot, and an embedded hardware security module for secure/encrypted boot and MACsec management.
180;Infineon Technologies ;https://www.infineon.com;https://www.infineon.com/part/TLE8888-1QK;False;7,6;Infineon describes TLE8888 as containing the key building blocks needed for an ECU in 4-cylinder automotive engine management systems. The page states it integrates communication interfaces, ECU and sensor supply functions, and output drivers for actuators such as solenoids, injectors, relays, and stepper motors, and it emphasizes advanced diagnostic functions for use in modern engine management. Listed feature items include a supply system with microcontroller and sensor supplies plus a standby regulator, 29 power outputs (for inductive loads, half bridges, and ignition), and multiple communication options including direct inputs, a µ-second bus, CAN H, and LIN, alongside protection features such as diagnostics, active clamping, and UV/OV detection.
181;Infineon Technologies ;https://www.infineon.com;https://documentation.infineon.com/aurixtc3xx/docs/tjo1702364009277;False;6;Infineon’s AURIX™ TC3xx documentation describes the platform as a family of high-performance multi-core microcontrollers built around multiple TriCore™ CPUs, memories, interconnect/arbitration, an interrupt system, DMA, and on-chip peripherals. The text notes the platform is designed for demanding embedded control systems where real-time behavior, computational power, bandwidth, and power consumption must be balanced, and it mentions peripherals such as serial controllers, timer units, and ADCs. Under “platform core target applications,” the same page explicitly includes powertrain engine control for MPI, GDI, DDI, and HCCI, and transmission control functions including CVT, DCT, and AMT.
182;Infineon Technologies ;https://www.infineon.com;https://www.infineon.com/product-information/power/igbt/igbt-modules/primepack;False;2;"Infineon describes PrimePACK™ IGBT modules as covering 450 A to 2400 A current classes at 1200 V and 1700 V, with an additional 2300 V offering. The page states these modules are available in half-bridge and chopper configurations and are based on a concept optimized for integration into modern power converters. The cited application examples extend beyond automotive, explicitly including wind and solar converters, energy storage systems (ESS), and transmission and distribution equipment; the page also lists “traction” as another converter domain where PrimePACK™ modules are intended to be integrated."
183;Preh GmbH;https://www.preh.com;https://www.preh.com/en/products/e-mobility/battery-management-system/hv-bms;False;1;Batteries are complex electrochemical systems that are influenced by various factors such as temperature, charging cycles and cell differences. A battery management system (BMS) is essential for the safe and efficient control of modern energy storage systems in electric and hybrid vehicles. Preh describes HV-BMS solutions (400V and 800V) including a Battery Management Unit, a Cell Supervising Sensor Unit (monitoring of up to 72 cells per CSSU), and a Current Voltage Sensor, with internal Iso-SPI / daisy-chain communication and vehicle communication via CAN FD. Listed system specifications include operating temperature -40°C to 85°C, IP level IP41, lifetime ?15 years, flame rating (housing & connectors) UL94V0, and maximum voltage endurance 2000V AC.
184;Preh GmbH;https://www.preh.com;https://www.preh.com/en/products/e-mobility/on-board-charger/en;False;2;An on-board charger is described as an integral component of an electric car that enables the vehicle battery to be charged via the power grid, managing conversion of alternating current (AC) into direct current (DC). Preh states its on-board chargers are suitable for both single-phase and three-phase operation and can be used worldwide, regardless of regional grid conditions. The chargers enable bidirectional charging, feeding surplus energy back into the grid with an output of up to 11kW (Vehicle to Grid, V2G), and support Vehicle to Load (V2L) to supply external electrical devices. The same page lists interleaved totem-pole power factor correction supporting up to 22 kW power and an isolated resonant DC/DC converter (CLLC) for stable conversion.
185;Preh GmbH;https://www.preh.com;https://www.preh.com/en/products/e-mobility/dc-dc-converter;False;2;A DC/DC converter is described as transforming the voltage of the high-voltage battery (400V/800V) into the voltage of the vehicle electrical system (12V) and supplying vehicle functions such as control units, lighting and safety systems. Preh states DC DC converters ensure a stable power supply by converting high voltage into required low-voltage levels for 12V and 48V systems, and for the direct supply of drive and charging systems. Preh notes control and protection mechanisms including over/under voltage protection, temperature monitoring and galvanic isolation, supported by innovative topologies and advanced cooling technologies for stable operation under demanding conditions. The converters are described as functionally safe according to ISO 26262 up to ASIL-D and supporting a wide range of communication protocols.
186;Preh GmbH;https://www.preh.com;https://www.preh.com/en/products/e-mobility/high-voltage-booster/en;False;2;"The HV-Booster is described as enabling efficient and powerful charging of electric vehicles with 800V battery systems on 400V DC charging infrastructures. Preh states the innovative HV Charge Pump technology minimizes energy losses and ensures high charging capacity; as an intelligent high-voltage DC/DC converter it connects different charging infrastructures and modern high-voltage batteries so 800V vehicles can charge at globally available 400V stations. Preh describes scalable boost power from 100kW to 150kW and bidirectional charging with up to 11kW, optimized for international charging standards, using state-of-the-art SiC technologies and thermal management. The booster is described as functionally safe in accordance with ISO 26262 up to ASIL-D, with protection mechanisms including fast safety shutdowns (<0.5ms), overcurrent and overvoltage protection."
187;Preh GmbH;https://www.preh.com;https://www.preh.com/en/products/e-mobility/combo-box/en;False;2;"Preh describes the Combo Box as integrated power electronics where integrating many functions into a single component reduces space requirements and can eliminate external interfaces. Integration is described as reducing unnecessary interconnections and minimizing contact resistance to lower power loss and improve energy efficiency; weight savings are attributed to fewer cables, connectors and housings. Preh also states that fewer individual components mean fewer potential sources of error, and that integrating protection functions (such as overvoltage protection, overcurrent protection and temperature monitoring) on one chip enables more reliable performance. Listed combo examples include “Combo Box 800V Booster & Power Distribution Unit & DC/DC 3,5 kW” and “Combo Box On Board Charger 7,2 kW & DC/DC 3 kW”."
188;Preh GmbH;https://www.preh.com;https://www.preh.com/en/products/car-hmi/center-stacks;False;6;Preh describes automotive control systems (HMI) for the center console (center stacks) where selecting functions on the touch screen provides visual and active haptic feedback. The same page describes combining displays with the haptic advantages of conventional mechanical control elements, including over-the-air updates of new functionalities. A “multimodal control system” is described as a center console with integrated touchpad that controls navigation, heating and air conditioning, while the central display shows the selected function. The touchpad provides haptic feedback, and integrated connectivity software allows passengers to operate functions with a tablet or smartphone via an app, while commands such as engine off/on are reserved for the driver.
189;Preh GmbH;https://www.preh.com;https://www.preh.com/en/products/car-hmi/climate-control;False;6;Preh states it has been developing and manufacturing climate control systems for more than 30 years. Depending on the automotive manufacturer’s requirements, Preh describes supplying a completely integrated control system—including the climate control software—or supplying only the control surface or only the climate control unit. The page notes challenges in air conditioning control because climate comfort can be perceived differently depending on individual body physiology, and says that, in terms of measurement technology, only an approximation is possible, making engineers’ experience important when designing the system. Preh also describes climate control systems and fanless temperature sensors used millions of times in series vehicles, whether integrated or as a stand-alone solution.
190;Preh GmbH;https://www.preh.com;https://www.preh.com/en/products/commercial-vehicle-hmi/off-highway/consolesystems;False;6;"Preh describes a motorized drive lever used in off-highway control consoles as an electrically powered lever that moves in two axes (X/Y) and is fully programmable, combining steering, acceleration and deceleration in a single interface for manual and automated driving. The page states that active configurable haptic feedback can simulate different driving modes, from sensitive control at low speeds to progressive counterpressure at higher driving dynamics. It also states that characteristic curves for steering and driving behavior can be stored and accessed via button inputs in the armrest, and that driving modes, lanes, force curves or stop points can be customized; classic lever behaviors such as automatic reset can be activated or deactivated, and integrating autonomous driving functions is possible."
191;Preh GmbH;https://www.preh.com;https://www.preh.com/en/press/press-archives/detail/management-acquires-prehkeytec-gmbh;False;8;Management of PrehKeyTec GmbH in Mellrichstadt, Germany, is described as having assumed ownership of the specialist in data input systems from its previous parent company Preh GmbH. As a specialist in innovative data entry systems, PrehKeyTec mainly develops and produces high-end keyboards for point-of-service applications for retail businesses and for banks and airlines. The company is described as having 50 employees throughout the world at three locations, with a headquarters in Mellrichstadt (Germany) and sales operations in France (Cergy-Pontoise) and the U.S.A. (Buffalo Grove, Illinois).
192;Rosenberger;https://www.rosenberger.com;https://www.rosenberger.com/markets/automotive/hybrid-electric-mobility/;False;1;"Rosenberger’s extensive portfolio of shielded high-voltage connectors has been developed especially for optimized power transmission in electric vehicles. For Rosenberger, the product development goal is clear: minimum contact resistance plus high power density coupled with excellent EMC performance properties. They meet customer requirements in terms of quality, reliability, performance and price. The shielded HV product line includes extremely compact connection solutions up to 1000 V DC with continuous currents up to 450 A that can be operated over entire product lifetimes. In addition, Rosenberger develops and offers unshielded high-voltage product series (HVU®) such as HVU®48, HVU®50 and HVU®400; current capacity ranges from 60 A and 87.5 A up to 340 A at 1000 V DC."
193;Rosenberger;https://www.rosenberger.com;https://www.rosenberger.com/product/hpk/;False;1;The Rosenberger HPK system can achieve 280 A (50 mm²) at 85 °C up to 1000 V. With excellent vibration and current capacity performance, HPK connectors are well-suited to high-voltage electric vehicle applications such as the connection between battery, inverter and PDU as well as to e-machine. The range includes 1-, 2- or 3-pole connectors that can be used with copper or aluminum cables in different cable cross sections, with straight and angled cable connectors and corresponding headers available, optional with HVIL and/or SVS (screw locking feature). Listed features include test voltage 3200 V DC, temperature range -40 °C to +140 °C, and IP class (mated) IP6K9K / IPX8 / IPXXD.
194;Rosenberger;https://www.rosenberger.com;https://www.rosenberger.com/product/hvr420/;False;1;Rosenberger HVR®420 compact connectors enable a maximum current capacity of 405 A at a cable cross section of 95 mm² and a working voltage of 1000 V DC. The slide locking mechanism prevents accidental disconnection, and typical applications include charging socket to vehicle batteries (DC). Listed features include a shielded design, test voltage 2500 V DC, creepage ? 7.25 mm and clearance ? 5 mm, IP class mated according to IP6K9K / IPX8 and IP class unmated according to IPXXB. The connector supports cross sections 70 mm² and 95 mm² and is specified with HVIL and mating cycles ? 50.
195;Rosenberger;https://www.rosenberger.com;https://www.rosenberger.com/product/hvu400/;False;1;Unshielded Rosenberger HVU®400 connector series enables a maximum current capacity of 340 A at a cable cross section of 95 mm² and a working voltage of 1000 V DC. HVU®400 cable connectors for cable cross sections of 70 mm² and 95 mm² are available in right angle variants and are mainly used for charging sockets to battery (DC). The unique locking mechanism with special lever and CPA (Connector Position Assurance) allows locking only when mated and prevents accidental unmating. Listed features include creepage ? 13.51 mm, clearance ? 3.46 mm, cross sections 70 mm² and 95 mm², engine vibration SG2 according to LV similar to V1 according to USCAR, and a design without HVIL.
196;Rosenberger;https://www.rosenberger.com;https://www.rosenberger.com/product/hv-components/;False;1;From concept to final delivery, Rosenberger develops and manufactures high-voltage custom components using a component toolkit including PDUs, Y-splitters, busbars and cell module connectors. These tailor-made solutions are designed and configured precisely to the relevant vehicle architecture, allowing ideal combinations of various fuses, relays and other passive and active components required. The HV portfolio also includes busbars or cell module connectors required to link battery modules within a battery pack. Based on a robust butted contact system, Rosenberger offers cell module connectors with integrated flexible tolerance compensation, with systems from 100 to 350 A available, and customer-specific assembly directions, coding variants and cross sections.
